source,external_id,name,name_lang,name_en,synonyms,serving_amount,serving_unit,carbs_g,protein_g,fats_g,kcal,dataset_version
ciqual,11510,Vermicelles multicolores,fr,Rainbow sprinkles,produits sucrés sugar and confectionery,100,g,95.6,1.16,0.15,389,ciqual-2025-11-03
ciqual,12001,"Camembert, sans précision sur le type de lait (pasteurisé ou cru)",fr,"Camembert cheese, from cow's milk",produits laitiers milk and milk products,100,g,0,19.1,22.5,280,ciqual-2025-11-03
ciqual,12003,"Fromage à pâte molle et croûte fleurie, non allégé en matière grasse (type camembert)",fr,"Soft-ripened cheese with bloomy rind (Camembert-type cheese), from cow's milk",produits laitiers milk and milk products,100,g,0,19.3,21.5,271,ciqual-2025-11-03
ciqual,12004,"Fromage à pâte molle et croûte fleurie, allégé en matière grasse (type camembert)",fr,"Soft-ripened cheese with bloomy rind, reduced fat (Camembert-type cheese), from cow's milk",produits laitiers milk and milk products,100,g,1.07,22.2,9.3,178,ciqual-2025-11-03
ciqual,12006,Camembert au lait cru ou thermisé,fr,"Camembert cheese, from cow's milk, from raw milk or thermised milk",produits laitiers milk and milk products,100,g,0,20.3,20.3,267,ciqual-2025-11-03
ciqual,12007,Camembert au lait pasteurisé,fr,"Camembert cheese, from cow's milk, from pasteurized milk",produits laitiers milk and milk products,100,g,1.29,18.8,21.5,275,ciqual-2025-11-03
ciqual,12008,"Fromage à pâte molle et croûte fleurie, double crème environ 30% MG",fr,"Soft-ripened cheese, double cream, around 30% fat, with bloomy rind, from cow's milk",produits laitiers milk and milk products,100,g,0.64,16.3,30.9,346,ciqual-2025-11-03
ciqual,12010,Coulommiers,fr,"Coulommiers cheese, from cow's milk",produits laitiers milk and milk products,100,g,0,18.4,23,280,ciqual-2025-11-03
ciqual,12015,"Fromage à pâte molle type carré ou brique, à croûte fleurie, non allégé en matière grasse",fr,"Soft-ripened cheese with bloomy rind, square or brick , from cow's milk",produits laitiers milk and milk products,100,g,0,17.4,28.8,330,ciqual-2025-11-03
ciqual,12020,"Brie, sans précision",fr,"Brie cheese, from cow's milk",produits laitiers milk and milk products,100,g,0.68,17.3,30.4,345,ciqual-2025-11-03
ciqual,12021,Brie de Meaux,fr,"Brie de Meaux cheese, from cow's milk",produits laitiers milk and milk products,100,g,1.17,21,20.7,276,ciqual-2025-11-03
ciqual,12022,Brie de Melun,fr,"Brie de Melun cheese, from cow's milk",produits laitiers milk and milk products,100,g,0,21.6,22.2,288,ciqual-2025-11-03
ciqual,12025,Carré de l'Est,fr,"Carré de l'Est cheese, from cow's milk",produits laitiers milk and milk products,100,g,0.83,18,27,318,ciqual-2025-11-03
ciqual,12028,Chaource,fr,"Chaource cheese, from cow's milk",produits laitiers milk and milk products,100,g,0.58,17,22.9,278,ciqual-2025-11-03
ciqual,12029,"Maroilles, laitier",fr,"Maroilles ""laitier"" (milk collected in many farms) cheese, from cow's milk",produits laitiers milk and milk products,100,g,0,21.8,27.8,338,ciqual-2025-11-03
ciqual,12030,"Maroilles, fermier",fr,"Maroilles ""fermier"" (milk collected in an unique farm) cheese, from cow's milk",produits laitiers milk and milk products,100,g,0,20.8,29.5,349,ciqual-2025-11-03
ciqual,12031,Neufchâtel,fr,"Neufchâtel cheese, from cow's milk",produits laitiers milk and milk products,100,g,0,17.8,25.5,300,ciqual-2025-11-03
ciqual,12033,"Fromage à pâte molle, triple crème, environ 38% MG",fr,"Soft-ripened cheese, triple cream, around 3840% fat, from cow's milk",produits laitiers milk and milk products,100,g,1.05,10.3,37.2,380,ciqual-2025-11-03
ciqual,12034,Fromage à pâte molle et croûte lavée (aliment moyen),fr,"Soft-ripened cheese, washed rind (average)",produits laitiers milk and milk products,100,g,0.42,19.6,25.9,313,ciqual-2025-11-03
ciqual,12035,"Fromage à pâte molle et croûte lavée, allégé en matière grasse",fr,"Soft-ripened washed-rind cheese, reduced fat, from cow's milk",produits laitiers milk and milk products,100,g,1,21.2,12.4,200,ciqual-2025-11-03
ciqual,12036,"Maroilles, sans précision",fr,"Maroilles cheese, from cow's milk",produits laitiers milk and milk products,100,g,0,21.5,26.4,325,ciqual-2025-11-03
ciqual,12037,Livarot,fr,"Livarot cheese, from cow's milk",produits laitiers milk and milk products,100,g,0,24.1,22.6,301,ciqual-2025-11-03
ciqual,12038,Époisses,fr,"Époisses cheese, from cow's milk",produits laitiers milk and milk products,100,g,0,17.3,24,286,ciqual-2025-11-03
ciqual,12039,Munster,fr,"Munster cheese, from cow's milk",produits laitiers milk and milk products,100,g,0.7,20,26.8,324,ciqual-2025-11-03
ciqual,12040,Langres,fr,"Langres cheese, from cow's milk",produits laitiers milk and milk products,100,g,1.13,16.4,23.8,286,ciqual-2025-11-03
ciqual,12041,"Fromage à pâte molle et croûte lavée, non allégé en matière grasse",fr,"Soft-ripened washed-rind cheese, from cow's milk",produits laitiers milk and milk products,100,g,0,19.9,25.7,311,ciqual-2025-11-03
ciqual,12042,Pont l'Évêque,fr,"Pont l'Evêque cheese, from cow's milk",produits laitiers milk and milk products,100,g,0,22.2,26.2,326,ciqual-2025-11-03
ciqual,12045,Reblochon,fr,"Reblochon cheese, from cow's milk",produits laitiers milk and milk products,100,g,0,19.9,26.9,322,ciqual-2025-11-03
ciqual,12049,Saint-Marcellin,fr,"Saint-Marcellin cheese, from cow's milk",produits laitiers milk and milk products,100,g,0,14.8,24.3,280,ciqual-2025-11-03
ciqual,12050,Fromage à pâte molle et croûte mixte (lavée et fleurie) colorée,fr,"Soft-ripened washed, bloomy and coloured rind cheese, from cow's milk",produits laitiers milk and milk products,100,g,1,17.8,29,336,ciqual-2025-11-03
ciqual,12051,Mont d'or ou vacherin du Haut-Doubs (produit en France) ou vacherin-Mont d'Or (produit en Suisse),fr,"Vacherin cheese or Mont d'or cheese, from cow's milk",produits laitiers milk and milk products,100,g,0.54,17.5,24.6,293,ciqual-2025-11-03
ciqual,12052,Saint-Félicien,fr,"Saint-Felicien cheese, from cow's milk",produits laitiers milk and milk products,100,g,0,13.1,25.2,281,ciqual-2025-11-03
ciqual,12053,Fromage pour tartiflette (pâte molle et croûte mixte),fr,"Cheese for tartiflette, soft with mixed rind, from cow's milk",produits laitiers milk and milk products,100,g,0.72,19.8,26.4,320,ciqual-2025-11-03
ciqual,12054,"Spécialité fromagère non affinée en coque, enrichie en vitamines",fr,"Uncured soft cheese, spreadable, in a shell, fortified with vitamins, from cow's milk",produits laitiers milk and milk products,100,g,3.5,5.4,22.9,242,ciqual-2025-11-03
ciqual,12059,"Brocciu ou brucciu corse, fromage à base de lactosérum de brebis et/ou de chèvre non affiné",fr,Brocciu cheese from goat or ewe's whey,produits laitiers milk and milk products,100,g,4,10,13,,ciqual-2025-11-03
ciqual,12060,"Fromage type feta, au lait de vache 100%",fr,"Feta-type cheese, 100% from cow's milk",produits laitiers milk and milk products,100,g,1.22,15.1,22.6,273,ciqual-2025-11-03
ciqual,12061,"Fromage type feta, au lait de brebis 100%",fr,"Feta or Feta-type cheese, 100% from ewe's milk",produits laitiers milk and milk products,100,g,0.83,16,21.8,,ciqual-2025-11-03
ciqual,12063,"Fromage type feta, au lait de vache 100%, à l'huile et aux aromates",fr,"Feta-type cheese, 100% from cow's milk, in oil and spices",produits laitiers milk and milk products,100,g,0.16,17.3,23.4,283,ciqual-2025-11-03
ciqual,12064,Boulette d'Avesne,fr,Boulette d'Avesnes cheese from cow's milk,produits laitiers milk and milk products,100,g,0,20.5,30,355,ciqual-2025-11-03
ciqual,12065,"Bouchée apéritive de fromage au lait de vache non affiné, fourrée ou enrobée",fr,"Finger-food cheese from cow's milk, filled or coated",produits laitiers milk and milk products,100,g,2.92,11.1,24,274,ciqual-2025-11-03
ciqual,12066,"Feta, au lait de brebis 70% minimum et lait de chèvre 30% maximum",fr,"Feta cheese, 70% min. from ewe's milk, 30% min. from goat's milk",produits laitiers milk and milk products,100,g,0.45,14.8,24.3,284,ciqual-2025-11-03
ciqual,12067,"Fromage type feta, au lait de vache 100%, à l'huile et aux aromates, égoutté",fr,"Feta-type cheese, 100% from cow's milk, in oil and spices, drained",produits laitiers milk and milk products,100,g,0.5,9.55,56.6,,ciqual-2025-11-03
ciqual,12068,"Fromage frais ou spécialité fromagère non affinée, nature, à tartiner, en barquette, non allégée en matière grasse",fr,"Uncured soft cheese, spreadable, plain, in tray, from cow's milk",produits laitiers milk and milk products,100,g,3.31,6.13,20.7,225,ciqual-2025-11-03
ciqual,12069,"Fromage frais ou spécialité fromagère non affinée, nature, à tartiner, en barquette, allégée en matière grasse",fr,"Uncured soft cheese, spreadable, plain, in tray, reduced fat, from cow's milk",produits laitiers milk and milk products,100,g,5.12,10.6,7.48,133,ciqual-2025-11-03
ciqual,12070,"Fromage frais ou spécialité fromagère non affinée, ail et fines herbes, à tartiner, non allégée en matière grasse",fr,"Uncured soft cheese, spreadable, flavoured with garlic and herbs), from cow's milk",produits laitiers milk and milk products,100,g,2.7,7.87,30.8,320,ciqual-2025-11-03
ciqual,12071,Brousse (fromage de brebis frais au lactosérum),fr,Brousse (uncured cheese from ewes' milk),produits laitiers milk and milk products,100,g,4.81,9.19,9.36,142,ciqual-2025-11-03
ciqual,12072,Burrata,fr,"Burrata, from cow's milk",produits laitiers milk and milk products,100,g,0.93,10.6,23.4,259,ciqual-2025-11-03
ciqual,12073,"Fromage frais ou spécialité fromagère non affinée, olives, figues et noix, etc (autre que ail et fines herbes), à tartiner, non allégée en matière grasse",fr,"Uncured soft cheese, spreadable, flavoured, olives or fig and nuts (other than garlic and herbs), from cow's milk",produits laitiers milk and milk products,100,g,4.12,6.66,28.8,,ciqual-2025-11-03
ciqual,12099,Emmental de Savoie ou emmenthal de Savoie,fr,"Emmental cheese, from cow's milk, from Savoy",produits laitiers milk and milk products,100,g,0,29.1,30.8,396,ciqual-2025-11-03
ciqual,12100,Fromage à pâte pressée cuite (aliment moyen),fr,Hard cheese (average),produits laitiers milk and milk products,100,g,0.28,27.3,31.6,396,ciqual-2025-11-03
ciqual,12105,Beaufort,fr,"Beaufort cheese, from cow's milk",produits laitiers milk and milk products,100,g,0.72,26.1,33,404,ciqual-2025-11-03
ciqual,12109,Cantal jeune,fr,"Cantal cheese, not matured,  from cow's milk,",produits laitiers milk and milk products,100,g,0,24.2,29.1,363,ciqual-2025-11-03
ciqual,12110,Comté,fr,"Comté cheese, from cow's milk",produits laitiers milk and milk products,100,g,0,27.2,33.8,413,ciqual-2025-11-03
ciqual,12111,Fromage à effilocher ou à dérouler,fr,"Processed cheese, to unroll or to shred, from cow's milk",produits laitiers milk and milk products,100,g,2.68,23.3,22.4,307,ciqual-2025-11-03
ciqual,12112,Abondance,fr,"Abondance cheese, from cow's milk",produits laitiers milk and milk products,100,g,0,26.6,31.6,393,ciqual-2025-11-03
ciqual,12113,Gruyère IGP France,fr,"Gruyere cheese, France, Protected Geographical Indication, from cow's milk",produits laitiers milk and milk products,100,g,0.7,27.6,33.2,415,ciqual-2025-11-03
ciqual,12114,"Gruyère, sans précision (origine France ou Suisse)",fr,"Gruyere cheese, from cow's milk",produits laitiers milk and milk products,100,g,0.78,25.8,33.5,408,ciqual-2025-11-03
ciqual,12115,Emmental ou emmenthal,fr,"Emmental cheese, from cow's milk",produits laitiers milk and milk products,100,g,0,27.3,28.8,373,ciqual-2025-11-03
ciqual,12116,"Fromage à pâte pressée cuite type emmental ou emmenthal, allégé en matière grasse",fr,"Hard cheese, emmental-type cheese, reduced fat, from cow's milk",produits laitiers milk and milk products,100,g,1.18,28.6,15.2,258,ciqual-2025-11-03
ciqual,12118,"Emmental ou emmenthal, râpé",fr,"Emmental cheese, grated, from cow's milk",produits laitiers milk and milk products,100,g,0.58,27.1,28.2,368,ciqual-2025-11-03
ciqual,12119,Ossau-Iraty (fromage de brebis),fr,"Ossau-Iraty cheese, from ewe's milk",produits laitiers milk and milk products,100,g,1,23.7,36,423,ciqual-2025-11-03
ciqual,12120,Parmesan,fr,"Parmesan cheese, from cow's milk",produits laitiers milk and milk products,100,g,1.14,30.5,31,411,ciqual-2025-11-03
ciqual,12121,Fontina,fr,"Fontina cheese, from cow's milk",produits laitiers milk and milk products,100,g,0.8,25.1,31.1,384,ciqual-2025-11-03
ciqual,12122,Pecorino (fromage de brebis),fr,"Pecorino cheese, from ewe's milk",produits laitiers milk and milk products,100,g,1,25,31,383,ciqual-2025-11-03
ciqual,12123,Grana Padano,fr,"Grana Padano cheese, from cow's milk",produits laitiers milk and milk products,100,g,1.17,33.2,28.5,399,ciqual-2025-11-03
ciqual,12300,Fromage fondu en tranchettes,fr,"Processed cheese, in slices, from cow's milk",produits laitiers milk and milk products,100,g,5.34,13.8,18.5,246,ciqual-2025-11-03
ciqual,12302,Spécialité fromagère fondue aromatisée en cubes pour l’apéritif (cubes de fromage fondu au lait de vache),fr,"Processed cheese, from cow's milk, flavoured, in cubes, for aperitif",produits laitiers milk and milk products,100,g,5.57,12.2,19.9,251,ciqual-2025-11-03
ciqual,12303,"Fromage fondu en portion (triangle), non enrichi",fr,"Processed cheese, from cow's milk, triangle, not fortified",produits laitiers milk and milk products,100,g,8.52,11,17.6,238,ciqual-2025-11-03
ciqual,12304,"Fromage fondu en portion (triangle), enrichi en vitamines",fr,"Processed cheese, from cow's milk, triangle, fortified with vitamins",produits laitiers milk and milk products,100,g,8.49,7.84,21.4,259,ciqual-2025-11-03
ciqual,12305,"Fromage fondu, allégé en matière grasse",fr,"Processed cheese, reduced fat, from cow's milk",produits laitiers milk and milk products,100,g,4.6,11.3,7.36,134,ciqual-2025-11-03
ciqual,12306,"Fromage blanc fondu en portion (carré), non enrichi en vitamines",fr,"Processed cheese, from cow's milk, square, not fortified with vitamins",produits laitiers milk and milk products,100,g,2.98,8.59,28.6,305,ciqual-2025-11-03
ciqual,12307,"Fromage blanc fondu en portion (carré ou bâtonnet), enrichi en vitamines",fr,"Processed cheese, from cow's milk, square or on stick, fortified with vitamins",produits laitiers milk and milk products,100,g,3.39,8.21,28.7,305,ciqual-2025-11-03
ciqual,12311,Crème de camembert,fr,"Camembert cream (processed cheese), from cow's milk",produits laitiers milk and milk products,100,g,4,11,23,,ciqual-2025-11-03
ciqual,12325,Cancoillotte (spécialité fromagère fondue),fr,"Cancoillotte (processed cheese), from cow's milk",produits laitiers milk and milk products,100,g,0.48,13.6,10.5,151,ciqual-2025-11-03
ciqual,12342,"Fromage frais ou spécialité fromagère non affinée, ail et fines herbes, à tartiner, allégée en matière grasse",fr,"Uncured soft cheese, spreadable, reduced fat, from cow's milk, flavoured (ex : garlic and herbs)",produits laitiers milk and milk products,100,g,4.5,3,13,,ciqual-2025-11-03
ciqual,12355,Spécialité fromagère fondante au fromage blanc et aux noix,fr,"Processed cheese with fresh cream cheese and walnuts, from cow's milk",produits laitiers milk and milk products,100,g,2.5,11,28.5,311,ciqual-2025-11-03
ciqual,12356,Snack pour enfants à base de fromage fondu et de gressins,fr,"Processed cheese snack , from cow's milk, with breadsticks, for children",produits laitiers milk and milk products,100,g,24,9.63,17.9,298,ciqual-2025-11-03
ciqual,12500,Roquefort (fromage de brebis),fr,"Roquefort cheese, from ewe's milk",produits laitiers milk and milk products,100,g,0,19.1,33.9,384,ciqual-2025-11-03
ciqual,12519,Fourme de Montbrison,fr,"Fourme de Montbrison cheese, from cow's milk,",produits laitiers milk and milk products,100,g,0,22.1,30.8,365,ciqual-2025-11-03
ciqual,12520,"Fromage bleu au lait de vache, non allégé en matière grasse",fr,"Blue cheese, from cow's milk",produits laitiers milk and milk products,100,g,0.68,16.5,32.5,361,ciqual-2025-11-03
ciqual,12521,Fromage bleu d'Auvergne,fr,"Auvergne blue cheese, from cow's milk",produits laitiers milk and milk products,100,g,0,20.2,29,342,ciqual-2025-11-03
ciqual,12522,Fourme d'Ambert,fr,"Fourme d'Ambert cheese, from cow's milk",produits laitiers milk and milk products,100,g,0,20.2,28.4,339,ciqual-2025-11-03
ciqual,12523,Fromage bleu des Causses,fr,"Causses blue cheese, from cow's milk",produits laitiers milk and milk products,100,g,0,20,30,350,ciqual-2025-11-03
ciqual,12524,Gorgonzola,fr,"Gorgonzola cheese, from cow's milk",produits laitiers milk and milk products,100,g,0,19.1,26.9,318,ciqual-2025-11-03
ciqual,12526,Bleu de Gex ou fromage bleu du Haut-Jura ou bleu de Septmoncel,fr,"Gex blue cheese, or Jura blue cheese or Septmoncel blue cheese, from cow's milk",produits laitiers milk and milk products,100,g,0,22.1,30.7,364,ciqual-2025-11-03
ciqual,12528,"Fromage bleu au lait de vache, allegé en matière grasse",fr,"Bresse blue cheese, reduced fat, from cow's milk",produits laitiers milk and milk products,100,g,1,21,15,223,ciqual-2025-11-03
ciqual,12705,"Fromage à pâte pressée non cuite type maasdam, allégé en matière grasse",fr,"Firm cheese, Maasdam-type, reduced fat, from cow's milk",produits laitiers milk and milk products,100,g,0.8,27.7,13.8,238,ciqual-2025-11-03
ciqual,12716,Provolone,fr,"Provolone cheese, from cow's milk",produits laitiers milk and milk products,100,g,0,25.1,26.6,340,ciqual-2025-11-03
ciqual,12720,"Fromage à pâte pressée non cuite, enrobé de cire, non allégé en matière grasse",fr,"Firm cheese in wax casing, from cow's milk",produits laitiers milk and milk products,100,g,0,21.1,23.8,303,ciqual-2025-11-03
ciqual,12721,"Fromage à pâte pressée non cuite, enrobé de cire, allégé en matière grasse",fr,"Firm cheese in wax casing, reduced fat, from cow's milk",produits laitiers milk and milk products,100,g,0,25,12,208,ciqual-2025-11-03
ciqual,12722,Cantal entre-deux,fr,"Cantal cheese, half matured, from cow's milk",produits laitiers milk and milk products,100,g,0,26.1,30.5,383,ciqual-2025-11-03
ciqual,12724,Cantal,fr,"Cantal cheese, from cow's milk",produits laitiers milk and milk products,100,g,0,24.8,31,378,ciqual-2025-11-03
ciqual,12725,Salers,fr,"Salers cheese, from cow's milk",produits laitiers milk and milk products,100,g,0,25.4,31.4,388,ciqual-2025-11-03
ciqual,12726,Cheddar,fr,"Cheddar cheese, from cow's milk",produits laitiers milk and milk products,100,g,1.2,24.2,32.6,399,ciqual-2025-11-03
ciqual,12729,Edam,fr,"Edam cheese, from cow's milk",produits laitiers milk and milk products,100,g,0,25.2,24.4,320,ciqual-2025-11-03
ciqual,12735,Mimolette jeune (moins de 6 mois d'affinage),fr,"Mimolette cheese, young, from cow's milk (cured less than 6 months)",produits laitiers milk and milk products,100,g,0,28.3,24.2,331,ciqual-2025-11-03
ciqual,12736,Gouda,fr,"Gouda cheese, from cow's milk",produits laitiers milk and milk products,100,g,0,24.2,30.2,369,ciqual-2025-11-03
ciqual,12737,Mimolette demi-vieille (6 mois d'affinage minimum),fr,"Mimolette cheese, half-old, from cow's milk (cured 6 months minimum)",produits laitiers milk and milk products,100,g,0.75,30,27.5,371,ciqual-2025-11-03
ciqual,12738,Mimolette vieille (12 mois d'affinage minimum),fr,"Mimolette cheese, old, from cow's milk (cured 12 months minimum)",produits laitiers milk and milk products,100,g,0,33.3,28.8,397,ciqual-2025-11-03
ciqual,12740,"Mimolette, sans précision",fr,"Mimolette cheese, from cow's milk",produits laitiers milk and milk products,100,g,0,25.3,24.2,319,ciqual-2025-11-03
ciqual,12741,"Fromage à pâte pressée non cuite type maasdam, non allégé en matière grasse",fr,"Firm cheese, Maasdam-type, from cow's milk",produits laitiers milk and milk products,100,g,0,25,28.4,359,ciqual-2025-11-03
ciqual,12742,Mimolette extra-vieille (18 mois d'affinage minimum),fr,"Mimolette cheese, extra old, from cow's milk (cured 18 months minimum)",produits laitiers milk and milk products,100,g,1,33,29.5,402,ciqual-2025-11-03
ciqual,12743,Morbier,fr,"Morbier cheese, from cow's milk",produits laitiers milk and milk products,100,g,0,22.4,29.2,355,ciqual-2025-11-03
ciqual,12747,"Fromage de brebis à pâte pressée non cuite des Pyrénées, type tomme ou tome",fr,"Pyrénées firm cheese, from ewe's milk",produits laitiers milk and milk products,100,g,0.72,21.8,33.6,393,ciqual-2025-11-03
ciqual,12748,"Saint-Nectaire, laitier",fr,"Saint-Nectaire cheese, from cow's milk, milk collected in many farms",produits laitiers milk and milk products,100,g,0.9,21.3,27.2,333,ciqual-2025-11-03
ciqual,12749,Raclette (fromage),fr,"Raclette cheese, from cow's milk",produits laitiers milk and milk products,100,g,0,22.9,27.5,342,ciqual-2025-11-03
ciqual,12751,"Saint-Nectaire, fermier",fr,"Saint-Nectaire cheese, from cow's milk, milk collected in an unique farm",produits laitiers milk and milk products,100,g,1.2,21.8,29.8,360,ciqual-2025-11-03
ciqual,12752,"Saint-Nectaire, sans précision",fr,"Saint-Nectaire cheese, from cow's milk",produits laitiers milk and milk products,100,g,0.5,23,27.5,342,ciqual-2025-11-03
ciqual,12755,Saint-Paulin (fromage à pâte pressée non cuite demi-ferme),fr,"Saint-Paulin, firm cheese, from cow's milk (semi-hard cheese)",produits laitiers milk and milk products,100,g,0,21.8,26.4,327,ciqual-2025-11-03
ciqual,12758,Tomme ou tome de vache,fr,"Tomme cheese, from cow's milk",produits laitiers milk and milk products,100,g,3.37,21.1,29.4,364,ciqual-2025-11-03
ciqual,12760,"Tomme ou tome, allégée en matière grasse",fr,"Tomme cheese, reduced fat, around 13% fat",produits laitiers milk and milk products,100,g,0,30.4,13.2,240,ciqual-2025-11-03
ciqual,12761,Asiago,fr,"Asiago cheese, from cow's milk",produits laitiers milk and milk products,100,g,0,31.4,25.6,356,ciqual-2025-11-03
ciqual,12762,Fromage de brebis corse à pâte molle,fr,"Corsica soft ripened cheese, from ewe's milk",produits laitiers milk and milk products,100,g,0,20,38.4,426,ciqual-2025-11-03
ciqual,12763,Tome des Bauges,fr,"Tomme cheese (PDO) from the French Bauges mountains, from cow's milk",produits laitiers milk and milk products,100,g,0,26.1,30.8,381,ciqual-2025-11-03
ciqual,12764,Tête de moine,fr,"Tete de Moine cheese (PDO), from cow's milk",produits laitiers milk and milk products,100,g,0.5,25.5,34.5,415,ciqual-2025-11-03
ciqual,12765,Raclette (fromage) fumée,fr,"Raclette cheese, from cow's milk, smoked",produits laitiers milk and milk products,100,g,0.5,23.6,27.7,345,ciqual-2025-11-03
ciqual,12766,"Raclette (fromage), au poivre",fr,"Raclette cheese, from cow's milk, with pepper",produits laitiers milk and milk products,100,g,0.5,24,28,350,ciqual-2025-11-03
ciqual,12767,Gouda au cumin,fr,"Gouda cheese, with cumin seed, from cow's milk",produits laitiers milk and milk products,100,g,0.6,23.6,31,378,ciqual-2025-11-03
ciqual,12771,Tomme ou tome de Savoie,fr,"Tomme cheese, from cow's milk, from Savoy",produits laitiers milk and milk products,100,g,0.97,23,29.2,361,ciqual-2025-11-03
ciqual,12773,Tomme ou tome des Pyrénées,fr,"Tomme cheese, from cow's milk, from Pyrénées",produits laitiers milk and milk products,100,g,0.7,21.7,27.9,340,ciqual-2025-11-03
ciqual,12775,"Mélange de fromages râpés (ex : spécial gratins, spécial pâtes, spécial pizzas…)",fr,"Cheese mix, grated, from cow's milk",produits laitiers milk and milk products,100,g,0.15,31.4,28.9,386,ciqual-2025-11-03
ciqual,12776,Raclette de Savoie (fromage),fr,"Raclette cheese, from cow's milk, from Savoy",produits laitiers milk and milk products,100,g,0,23.6,29.1,357,ciqual-2025-11-03
ciqual,12803,"Fromage de chèvre lactique affiné, type palet, crottin ou bûchette",fr,"Cheese, lactic, matured, from goat's milk",produits laitiers milk and milk products,100,g,1.24,20.3,24.7,308,ciqual-2025-11-03
ciqual,12805,"Fromage de chèvre frais, type palet, crottin ou bûchette",fr,"Cheese, fresh, from goat's milk,",produits laitiers milk and milk products,100,g,2.5,11.7,15.2,194,ciqual-2025-11-03
ciqual,12807,Sainte-Maure de Touraine (fromage de chèvre),fr,"Cheese, from goat's milk, from raw milk",produits laitiers milk and milk products,100,g,1.12,18.1,23.3,286,ciqual-2025-11-03
ciqual,12810,Fromage de chèvre demi-sec,fr,"Cheese, semi-dry, from goat's milk",produits laitiers milk and milk products,100,g,0,21.1,29.8,353,ciqual-2025-11-03
ciqual,12812,Fromage de chèvre bûche,fr,"Cheese, buche, from goat's milk",produits laitiers milk and milk products,100,g,0,18.4,23.3,285,ciqual-2025-11-03
ciqual,12813,"Fromage de chèvre bûche, allégé en matière grasse",fr,"Cheese, buche, from goat's milk, reduced fat",produits laitiers milk and milk products,100,g,1,22.1,10,183,ciqual-2025-11-03
ciqual,12814,Fromage de chèvre à pâte molle non pressée non cuite et croûte naturelle,fr,"Soft-ripened cheese, from goat's milk",produits laitiers milk and milk products,100,g,0.72,19.1,23,286,ciqual-2025-11-03
ciqual,12815,Fromage de chèvre sec,fr,"Cheese, dry, from goat's milk",produits laitiers milk and milk products,100,g,0,29.9,35.6,440,ciqual-2025-11-03
ciqual,12816,Fromage à pâte pressée demi-cuite,fr,"Hard cheese, from cow's milk",produits laitiers milk and milk products,100,g,0,25.1,28.8,359,ciqual-2025-11-03
ciqual,12819,"Fromage de chèvre à tartiner, nature",fr,"Cheese, from goat's milk, spreadable, plain",produits laitiers milk and milk products,100,g,2.41,10.6,12.2,161,ciqual-2025-11-03
ciqual,12820,"Fromage de chèvre à pâte molle et croûte fleurie (type camembert, cabécou)",fr,"Soft-ripened cheese with bloomy rind, from goat's milk, Camembert-type cheese",produits laitiers milk and milk products,100,g,0,18.6,23.8,288,ciqual-2025-11-03
ciqual,12824,Fromage de brebis à pâte molle et croûte fleurie,fr,"Soft ripened cheese with bloomy rind, from ewe's milk",produits laitiers milk and milk products,100,g,0,17.6,25.2,297,ciqual-2025-11-03
ciqual,12828,Fromage de lactosérum de brebis,fr,"Cheese, from ewe's whey",produits laitiers milk and milk products,100,g,4.3,9.91,14.8,190,ciqual-2025-11-03
ciqual,12830,Chabichou (fromage de chèvre),fr,"Chabichou cheese, from goat's milk",produits laitiers milk and milk products,100,g,1.5,19,24.8,305,ciqual-2025-11-03
ciqual,12831,Pélardon (fromage de chèvre),fr,"Pélardon cheese, from goat's milk",produits laitiers milk and milk products,100,g,0,23.3,27.8,343,ciqual-2025-11-03
ciqual,12832,"Crottin de chèvre, au lait cru",fr,"Crottin cheese, from goat's milk, from raw milk",produits laitiers milk and milk products,100,g,0,22.7,32.6,384,ciqual-2025-11-03
ciqual,12833,"Crottin de chèvre, sans précision sur le type de lait - pasteurisé ou cru -",fr,"Crottin cheese, from goat's milk",produits laitiers milk and milk products,100,g,1,21.9,28,344,ciqual-2025-11-03
ciqual,12834,Crottin de Chavignol (fromage de chèvre),fr,"Crottin de Chavignol cheese, from goat's milk",produits laitiers milk and milk products,100,g,1.28,20.3,25.8,318,ciqual-2025-11-03
ciqual,12836,Picodon (fromage de chèvre),fr,"Picodon cheese, from goat's milk",produits laitiers milk and milk products,100,g,1,19.5,25.6,313,ciqual-2025-11-03
ciqual,12839,Pouligny Saint-Pierre (fromage de chèvre),fr,"Pouligny Saint-Pierre cheese, from goat's milk",produits laitiers milk and milk products,100,g,1.38,17.3,23.5,286,ciqual-2025-11-03
ciqual,12842,Sainte-Maure (fromage de chèvre),fr,"Sainte Maure cheese, from goat's milk",produits laitiers milk and milk products,100,g,0.91,19.6,24,298,ciqual-2025-11-03
ciqual,12845,Selles-sur-Cher (fromage de chèvre),fr,"Selles-sur-Cher cheese, from goat's milk",produits laitiers milk and milk products,100,g,1.17,18.4,23.5,289,ciqual-2025-11-03
ciqual,12846,Chevrot (fromage de chèvre),fr,"Chevrot cheese, from goat's milk",produits laitiers milk and milk products,100,g,1.42,16.9,21.1,263,ciqual-2025-11-03
ciqual,12847,Rocamadour (fromage de chèvre),fr,"Rocamadour cheese, from goat's milk",produits laitiers milk and milk products,100,g,0.93,17.7,22.2,274,ciqual-2025-11-03
ciqual,12848,Valençay (fromage de chèvre),fr,"Valençay cheese, from goat's milk",produits laitiers milk and milk products,100,g,0.64,18.5,24.3,295,ciqual-2025-11-03
